state,county,tract,P0010001,P0030002,P0050003,P0040003,P0030004,P0060004,P0030005,P0030003,state,county,tract,geoid,tot_pop,pr_white,pr_hisp_lat,pr_native,pr_native+,pr_asian,pr_black_afr_am
02,185,000200,2690,266,263,25,2328,2409,0,6,02,185,000200,02185000200,2690,0.09888475836431226,0.00929368029739777,0.8654275092936803,0.8955390334572491,0.0,0.0022304832713754648
02,185,000300,2527,2168,2114,93,195,214,41,47,02,185,000300,02185000300,2527,0.8579343094578552,0.036802532647407994,0.07716660071230709,0.08468539770478829,0.016224772457459437,0.018599129402453504
02,188,000100,4322,334,331,15,3766,3965,2,8,02,188,000100,02188000100,4322,0.07727903748264692,0.0034706154558074966,0.8713558537714021,0.9173993521517816,0.00046274872744099955,0.0018509949097639982
02,188,000200,3201,512,499,43,2355,2585,40,29,02,188,000200,02188000200,3201,0.1599500156201187,0.013433302093095907,0.7357075913776945,0.8075601374570447,0.012496094970321775,0.009059668853483286
02,195,000200,3815,2711,2649,130,614,885,100,15,02,195,000200,02195000200,3815,0.7106159895150721,0.03407601572739188,0.16094364351245086,0.23197903014416776,0.02621231979030144,0.003931847968545216
02,198,000100,1685,1217,1205,29,351,426,6,5,02,198,000100,02198000100,1685,0.7222551928783383,0.017210682492581602,0.2083086053412463,0.25281899109792283,0.0035608308605341245,0.002967359050445104
02,198,000200,2327,1358,1328,70,645,905,13,6,02,198,000200,02198000200,2327,0.5835840137516115,0.030081650193382038,0.2771809196390202,0.3889127632144392,0.00558659217877095,0.002578427159432746
02,198,000300,87,79,79,2,1,5,0,0,02,198,000300,02198000300,87,0.9080459770114943,0.022988505747126436,0.011494252873563218,0.05747126436781609,0.0,0.0
02,198,940100,1460,145,144,26,1210,1294,2,6,02,198,940100,02198940100,1460,0.09931506849315068,0.01780821917808219,0.8287671232876712,0.8863013698630137,0.0013698630136986301,0.00410958904109589
02,220,000100,3546,2447,2382,179,557,826,110,15,02,220,000100,02220000100,3546,0.6900733220530175,0.05047941342357586,0.15707839819514946,0.2329385222786238,0.03102086858432036,0.004230118443316413
02,220,000200,5335,3351,3259,258,936,1358,419,32,02,220,000200,02220000200,5335,0.628116213683224,0.048359887535145266,0.17544517338331772,0.2545454545454545,0.07853795688847236,0.005998125585754452
02,230,000100,968,885,872,21,34,52,5,0,02,230,000100,02230000100,968,0.9142561983471075,0.02169421487603306,0.03512396694214876,0.05371900826446281,0.005165289256198347,0.0
02,240,000100,2219,1365,1341,43,660,822,8,9,02,240,000100,02240000100,2219,0.6151419558359621,0.019378098242451555,0.2974312753492564,0.3704371338440739,0.003605227579990987,0.00405588102748986
02,240,000400,4810,4286,4194,191,148,235,56,67,02,240,000400,02240000400,4810,0.891060291060291,0.03970893970893971,0.03076923076923077,0.04885654885654886,0.011642411642411643,0.01392931392931393
02,261,000100,2952,2032,2020,53,678,863,11,11,02,261,000100,02261000100,2952,0.6883468834688347,0.017953929539295393,0.22967479674796748,0.2923441734417344,0.0037262872628726286,0.0037262872628726286
02,261,000200,2264,1591,1548,94,205,351,244,10,02,261,000200,02261000200,2264,0.7027385159010601,0.04151943462897526,0.09054770318021202,0.15503533568904593,0.10777385159010601,0.00441696113074205
02,261,000300,4420,3504,3381,202,432,652,99,25,02,261,000300,02261000300,4420,0.7927601809954751,0.045701357466063346,0.09773755656108597,0.14751131221719457,0.02239819004524887,0.005656108597285068
02,270,000100,7459,201,199,7,7085,7235,18,1,02,270,000100,02270000100,7459,0.026947311972114224,0.0009384636010189033,0.9498592304598472,0.9699691647673951,0.0024131921169057513,0.0001340662287169862
02,275,000300,2369,1719,1699,37,384,582,33,4,02,275,000300,02275000300,2369,0.7256226255804137,0.01561840439003799,0.16209371042634022,0.2456732798649219,0.013929928239763613,0.0016884761502743773
02,282,000100,662,281,268,17,237,330,27,2,02,282,000100,02282000100,662,0.4244712990936556,0.0256797583081571,0.3580060422960725,0.4984894259818731,0.04078549848942598,0.0030211480362537764
02,290,000100,1311,185,180,13,1076,1108,2,3,02,290,000100,02290000100,1311,0.14111365369946605,0.009916094584286803,0.820747520976354,0.8451563691838292,0.0015255530129672007,0.002288329519450801
02,290,000200,1461,640,631,27,713,792,4,5,02,290,000200,02290000200,1461,0.4380561259411362,0.018480492813141684,0.48802190280629704,0.5420944558521561,0.0027378507871321013,0.0034223134839151265
02,290,000300,1758,198,193,14,1495,1545,6,2,02,290,000300,02290000300,1758,0.11262798634812286,0.007963594994311717,0.8503981797497155,0.878839590443686,0.0034129692832764505,0.0011376564277588168
02,290,000400,1058,220,214,12,708,827,2,0,02,290,000400,02290000400,1058,0.20793950850661624,0.011342155009451797,0.6691871455576559,0.781663516068053,0.001890359168241966,0.0
